longitude;latitude;u1;u2;u3;u4;u5;u6;u7;u8;u9;u10;u11;u12;u13;u14;u15;u16;u17;u18;u19;u20;u21;u22;u23;u24;u25;u26;u27;u28;u29;u30;u31;u32;u33;u34;u35;u36;u37;u38;u39;u40;u41;u42;u43;u44;u45;u46;u47;u48;u49;u50;u51;u52;u53;u54;u55;u56;u57;u58;u59;u60;u61;u62;u63;u64;u65;u66;u67;u68;u69;u70;u71;u72;u73;u74;u75;u76;u77;u78;u79;u80;u81;u82;u83;u84;u85;u86;u87;u88;u89;u90;u91;u92;u93;u94;u95;u96;u97;u98;u99;u100;u101;u102;u103;u104;u105;u106;u107;u108;u109;u110;u111;u112;u113;u114;u115;u116;u117;u118;u119;u120;u121;u122;u123;u124
-47.0;-26.5;-5.822925;-4.2282033;-3.7729416;-3.4926467;-1.6341695;0.524624;3.680118;0.43844628;-2.752738;-3.9931736;-3.1662164;-4.4997935;-1.6977144;-4.4597516;-2.2617865;-2.1764793;-1.2885884;-1.5288411;-0.6278931;-0.54345644;-1.6890098;-3.3020115;-2.979063;-1.2285253;-2.9364095;-6.7708793;-10.023867;-9.734867;-10.691525;-10.829932;-12.439452;-10.676727;-9.880238;-9.855864;-9.88459;-9.336186;-11.665594;-10.663671;-8.996699;-6.964126;-8.425663;-7.0337644;-5.6862593;-4.0271225;-7.00765;-5.5504646;-4.140285;-5.341549;-6.4096293;-6.3443437;-6.4609876;-8.884407;-8.649377;-7.576074;-6.964997;-5.9865756;-5.6444764;-5.4155397;-2.7805934;-3.1557708;-4.3944654;-5.32588;-4.4510465;-1.7099012;-4.33005;-2.5925694;-1.0169982;0.44889212;-3.3072343;-1.4034919;-1.1223265;-2.7597017;-6.2433677;-4.5354834;-3.499611;-3.445641;-2.959042;-2.9015903;-0.7567245;1.5787767;3.1143055;-0.661842;3.0638175;2.0906196;-0.6731583;1.56659;-0.5469383;2.4518692;3.3153868;4.285103;1.6849754;-0.99001324;-3.9714117;-1.5801996;-4.972465;-3.8303938;-5.403353;-3.485683;-1.678564;-2.1277323;-3.9357219;-3.0756865;-1.7795397;0.48022938;3.4912238;-2.6778765;-0.85944116;-5.9526267;-6.615063;-5.8403344;-6.4618583;-7.2835927;-9.152515;-7.723185;-5.997021;-2.2025938;-4.3657393;-2.206946;-1.6672477;-2.1895366;-4.1028543;-2.0032535;-1.9405788;-0.7915436
-47.0;-26.25;-5.8316298;-3.9949145;-3.1026711;-3.3655567;-1.6359104;0.5150486;3.9290757;0.9189519;-2.6961565;-3.8782701;-2.9999547;-4.871489;-2.0380726;-4.6677966;-1.841344;-2.1373076;-1.4174196;-1.5070792;-0.38589942;-0.44509208;-1.4748713;-3.5109272;-2.888533;-0.9726037;-2.8206353;-8.532733;-9.927243;-9.894165;-10.547896;-11.179866;-12.529983;-10.682821;-9.766204;-9.86631;-10.208408;-9.55903;-11.625552;-10.938743;-9.104639;-6.9545503;-8.61891;-7.432445;-6.06666;-4.2064414;-6.84487;-5.824666;-3.6798005;-5.3154345;-6.6994996;-7.4829326;-6.7908998;-8.936636;-8.663304;-7.6335263;-7.708387;-6.279057;-5.6462173;-5.3990006;-2.7309756;-2.7945209;-4.2586703;-5.5269613;-4.6556096;-1.9397084;-4.0967607;-2.908554;-0.6130949;0.4932866;-3.0138822;-1.4914106;-1.1258084;-2.3288136;-6.079717;-4.768772;-3.1453247;-3.0260692;-2.6909337;-2.673524;-0.8933898;1.2384186;3.2379138;-0.31887233;2.9985313;1.9017252;0.4819703;2.0610232;-0.3362819;2.1646104;3.547805;3.9621544;2.1071587;-1.173685;-3.9418154;-1.6437446;-4.7043567;-3.1966834;-4.9698534;-3.378614;-1.3277601;-1.6959735;-3.7633667;-2.9355388;-1.4043623;0.3688078;2.9724169;-2.3636327;-0.29711032;-5.779401;-6.8918757;-5.738488;-7.2444205;-7.9173026;-9.428457;-7.9260077;-6.072753;-2.199112;-4.264764;-2.1938887;-1.521007;-1.6933621;-3.9191828;-2.1155457;-1.8013018;-0.8498658
-47.0;-26.0;-5.7767897;-3.8260412;-2.4428468;-3.2619696;-1.9083711;0.68131053;4.1214523;2.1332731;-2.6160722;-3.6710954;-2.9329276;-5.338067;-2.011088;-4.7148023;-1.5619196;-1.8517896;-1.5767177;-1.331242;-0.42071855;-0.38241756;-1.2659558;-3.2846017;-2.532506;-0.63746846;-2.8067079;-9.968156;-9.730515;-10.385117;-10.3485565;-11.794426;-12.43597;-10.730698;-9.8132105;-9.824527;-10.448662;-9.760982;-11.547209;-11.044941;-9.155997;-7.0450807;-8.692031;-7.5499597;-6.0962563;-4.72873;-7.0424695;-6.0048556;-3.6345353;-5.14482;-6.7700086;-8.120125;-6.8657613;-8.753835;-8.572775;-7.9912934;-8.104456;-6.655105;-5.8290186;-5.405094;-3.24543;-2.7214007;-4.2517066;-5.355477;-4.9341636;-2.078115;-3.7416043;-3.1653461;-0.22224891;0.6377865;-2.7814636;-1.6089255;-1.1806487;-2.031979;-5.9595904;-4.889769;-2.9868975;-2.5533977;-2.6595964;-2.4341416;-1.0004591;0.91285855;3.835064;0.2243079;2.7904863;1.7876922;1.4046805;2.3944175;-0.045541286;1.7537434;3.7358289;3.4433475;2.708661;-1.4809648;-3.7703304;-1.5497328;-4.0488844;-2.393229;-4.471068;-3.3472767;-1.2433234;-1.5906454;-3.7093968;-2.8911443;-0.7706522;0.14683509;2.3613393;-0.8359381;0.76835865;-5.462546;-6.961514;-5.656663;-7.8050103;-8.350801;-9.561642;-8.0844345;-6.0771055;-2.1111932;-4.0976315;-2.2469883;-1.4905399;-1.3947872;-3.722454;-2.3192382;-1.5062088;-0.9969772
-47.0;-25.75;-5.6427355;-3.5474873;-1.8970548;-2.9129062;-2.049389;0.6081902;3.923853;3.3388896;-2.393229;-3.5509691;-3.089614;-5.933476;-1.9597293;-4.6477757;-1.564531;-1.5453802;-1.5001153;-1.0683566;-0.3084265;-0.45989025;-1.1762964;-3.0077887;-2.2025938;-0.19178212;-2.5525274;-10.692396;-9.680897;-10.8534355;-10.385117;-12.2488165;-12.298434;-10.755941;-9.923761;-9.747054;-10.680209;-9.990788;-11.588121;-11.131119;-9.271771;-7.2809806;-8.849587;-7.5926137;-6.1711173;-5.316305;-7.6735682;-6.325193;-4.0114536;-4.646905;-7.046821;-8.2924795;-6.943234;-8.308148;-8.5005245;-8.339486;-8.339486;-6.6176744;-6.154578;-5.7141147;-3.9009027;-2.7266235;-4.3605165;-5.3311033;-5.3267508;-2.0389433;-3.4082103;-3.4813304;0.0745852;0.90502423;-2.5011687;-1.7769283;-1.116233;-1.7212175;-5.936958;-4.814908;-2.8972378;-2.2609158;-2.6004038;-2.3444824;-1.0257031;0.6438799;4.1092653;0.50025046;2.6277065;1.539605;1.7990084;2.6494684;0.22778988;1.3951051;3.9264646;3.229209;3.3388896;-1.8021723;-3.4787192;-1.4226426;-3.1862373;-1.5244888;-4.006231;-3.0904846;-1.1841305;-1.5784587;-3.5553217;-2.7675362;-0.09254718;-0.113438725;2.020981;0.78228635;1.8634241;-4.9359045;-7.0981803;-5.621844;-8.174965;-8.631097;-9.586015;-8.252438;-6.0962563;-2.3436117;-3.8747883;-2.3453526;-1.5053383;-1.173685;-3.5788245;-2.4263072;-1.2302662;-1.0492061
-46.75;-29.0;-3.241078;-3.4752374;-2.0937834;1.2993522;-0.49558008;3.5251727;1.98268;0.7483376;-5.5582986;-5.5034585;-5.0908504;-4.8445044;-6.0074673;-3.9513903;-3.3516288;-2.791039;-4.7417874;-5.338067;-3.9052548;-3.1374907;-4.7026157;-3.031292;-3.393412;-4.190773;-5.634031;-6.371328;-7.303613;-10.007328;-9.602554;-8.216748;-7.952993;-9.055892;-11.119802;-9.92115;-7.028541;-7.4132943;-9.438033;-8.513582;-8.599759;-9.116825;-9.269159;-8.080082;-5.355477;-6.0248766;-5.0908504;-3.8016677;0.5080848;-0.42507112;-4.7948866;-3.0051775;-2.3845243;-3.3873186;-5.1422086;-6.606358;-6.507994;-5.8977866;-5.7141147;-5.2971544;-4.02277;-2.5725484;-4.720896;-2.5542684;-2.6569848;-1.5201365;-4.2012186;-1.4922811;-1.2337481;-1.210245;-2.3697262;-3.5770836;-3.4595685;-3.5796952;-3.8321347;-5.25363;-3.982728;-3.342924;0.39144027;0.12420261;-0.48774564;1.3089275;-0.01768589;-2.5412111;-0.93778455;-0.27708924;-2.8894033;-2.4019341;4.784759;4.126675;1.1000121;-0.958676;-0.3084265;-0.16479719;-3.705915;-2.5577502;-3.782517;-5.009025;-5.6392536;-6.8379064;-3.6824117;-4.594676;-4.2099233;-0.25184524;-0.016815305;1.5448279;-1.9518951;-1.8134886;-2.2791958;-2.1895366;-6.4148526;-6.171988;-5.184862;-5.008155;-6.888394;-6.4792676;-3.20887;-4.4292846;-4.5676913;-4.5555043;-0.6244112;-0.6052607;-1.4722599;-0.36500776;0.43844628;-0.3841585
-46.75;-28.75;-2.7274938;-3.4987402;-2.5690665;0.50286186;-0.43290532;4.8317647;1.5248069;0.70829546;-4.71045;-5.2614646;-4.94548;-4.8096848;-5.5739675;-3.6206074;-3.11834;-2.7066026;-4.571173;-5.178769;-3.8234296;-3.328126;-4.437119;-3.1723099;-3.3229032;-4.108077;-5.618362;-6.420075;-7.4864144;-10.511336;-9.808858;-8.383881;-8.249826;-9.626927;-11.486275;-9.829749;-6.613322;-7.2879453;-8.934024;-8.633708;-8.90791;-9.37797;-9.773169;-8.392585;-6.016172;-6.7882886;-5.1413383;-4.52939;-0.5121192;-0.69317925;-5.1056485;-3.9783754;-2.8423972;-4.2377787;-5.4747324;-6.985888;-6.732578;-6.3695874;-5.8325005;-5.18051;-3.982728;-2.5002985;-4.5154624;-2.9277048;-3.1052828;-1.4748713;-4.2377787;-1.6994556;-1.1597573;-0.7523719;-2.6387048;-3.5753427;-3.8747883;-3.8773994;-4.017547;-5.256242;-4.471068;-3.7520504;0.76574725;0.60122633;0.2826302;1.3733431;0.4854523;-2.32272;-1.0700976;0.024097204;-2.326202;-2.0372024;3.0002723;4.5166507;1.0521355;-0.933432;-0.36936033;-0.2257309;-3.8269114;-2.596922;-4.0114536;-5.3676634;-5.4721212;-6.9414935;-4.0131946;-4.623402;-4.146378;-0.036836386;0.4906752;2.4597037;-1.6428741;-1.8544012;-2.3314252;-2.4019341;-6.225087;-5.9430513;-5.0333986;-5.184862;-6.8675027;-6.4696927;-3.312457;-4.3439775;-4.505887;-4.7217665;-1.1719438;-0.45727885;-1.2555102;-0.2257309;-0.08036053;-0.49383914
-46.75;-28.5;-2.3235908;-3.3672976;-3.1218219;-0.10125208;0.098088145;5.4384904;0.48022938;0.7022021;-3.9809866;-4.8131666;-4.679983;-4.643423;-5.025564;-3.329867;-2.8458796;-2.480277;-4.3074174;-4.9881334;-3.800797;-3.3942823;-4.1890316;-3.5413938;-3.2062588;-4.0201583;-5.6740727;-6.3695874;-7.450725;-10.726345;-9.86631;-8.5066185;-8.418699;-9.924632;-11.729139;-9.483298;-6.2982078;-7.0059094;-8.327299;-8.6136875;-8.873091;-9.114214;-9.945523;-8.404772;-6.394831;-7.374993;-5.355477;-5.218811;-1.9701751;-1.311221;-5.345031;-4.7113204;-3.2967887;-5.029046;-6.119759;-7.2966495;-6.8718553;-6.5227923;-6.1302047;-5.1204467;-3.9426856;-2.4019341;-4.314381;-3.6972098;-3.328126;-1.0901188;-4.1881614;-1.703808;-0.9978477;-0.31277907;-3.1392317;-3.465662;-4.1019835;-4.1533422;-4.424062;-5.28845;-4.960278;-4.1516013;0.870205;0.41407287;1.1757438;1.3428762;0.41755474;-1.8335096;-1.1954468;0.42625952;-1.8622354;-1.5314525;1.5744243;4.736012;1.3272076;-0.83419716;-0.42420065;-0.30494463;-3.6702251;-2.534247;-4.1307096;-5.5574284;-5.372886;-6.8901353;-4.277821;-4.750492;-4.1141706;-0.31539047;0.79186165;3.1630526;-1.589775;-1.658543;-2.474184;-2.3679852;-5.9386992;-5.5356665;-4.8471155;-5.128281;-6.8500924;-6.2886324;-3.4586983;-4.051496;-4.627754;-4.903697;-1.9275216;-0.124755025;-1.3120915;-0.081231;-0.42158902;-0.43029392
-46.75;-28.25;-2.4498105;-3.1827555;-3.7093968;-0.6078721;0.52549446;5.8223724;-1.2346185;0.8519249;-3.328126;-4.4797726;-4.4963117;-4.5198145;-4.5372243;-2.9851565;-2.512485;-2.098136;-3.8164659;-4.6007695;-3.4552164;-3.104412;-3.7389932;-3.638888;-2.8328223;-3.7799058;-5.788976;-6.306042;-7.5073066;-10.730698;-9.888942;-8.4822445;-8.686808;-10.068261;-11.777886;-9.095934;-6.462729;-6.9728303;-8.174965;-8.52925;-8.711181;-8.648506;-9.955099;-8.145369;-6.4087586;-7.607412;-5.8882113;-5.74197;-3.4743667;-2.2452474;-5.567874;-5.096073;-3.6119027;-5.567874;-6.740412;-7.546478;-6.911897;-6.4183345;-6.383515;-5.1935673;-4.0819626;-2.443717;-4.07674;-4.6477757;-3.0852618;-0.5808872;-3.9653182;-1.5523442;-0.8794621;-0.061209917;-3.7668486;-3.274156;-4.07674;-4.3239565;-5.0011907;-5.3076;-5.3467717;-4.5990286;0.35052764;0.14422369;1.6266531;1.474319;0.098088145;-0.9499711;-1.2407118;0.86324114;-1.7412387;-0.89861286;0.6874039;4.978876;1.865165;-0.31277907;-0.32670677;-0.25184524;-3.3533697;-2.393229;-4.09502;-5.513034;-5.5556874;-6.692536;-4.488477;-4.9820404;-4.3048058;-0.9630283;0.89283746;3.6035159;-2.005865;-1.3860823;-2.6508918;-2.1399188;-5.482567;-5.0569015;-4.7618084;-4.989004;-6.8004756;-6.0135603;-3.8486738;-3.591011;-4.9306817;-5.0734406;-2.5795121;-0.12910748;-1.6454858;0.18426585;-0.7088479;-0.17089057
-46.75;-28.0;-3.235855;-3.033033;-4.34833;-1.166721;0.3435638;5.8911405;-3.556192;0.68131053;-2.8310814;-4.385761;-4.4997935;-4.5972877;-4.3639984;-2.7884278;-2.5011687;-2.062446;-3.5736017;-4.354423;-3.3342195;-3.0382557;-3.5640264;-3.7233243;-2.673524;-3.5213728;-6.0213947;-6.3913493;-7.720574;-10.781185;-10.037794;-8.408254;-9.089841;-10.245839;-11.572453;-8.8983345;-7.0799003;-7.227011;-8.678973;-8.49269;-8.657211;-8.277681;-9.901129;-7.811975;-6.13891;-7.708387;-6.80918;-6.1302047;-4.7217665;-3.5788245;-5.967425;-5.5365367;-4.092408;-6.154578;-7.2200475;-7.7980466;-7.0241895;-6.3730693;-6.511476;-5.4529705;-4.4284143;-2.7501264;-4.072387;-5.5504646;-2.7118254;-0.12388456;-3.867824;-1.3303715;-0.9856609;-0.12997794;-4.388372;-3.0408673;-3.901773;-4.522426;-5.6209736;-5.2753925;-5.601823;-5.178769;-0.71581185;0.266091;1.5274183;2.09149;-0.36936033;0.017133355;-1.2485462;1.0860844;-1.911853;-0.18220675;0.33311808;5.18518;2.4701495;0.613413;-0.16218567;-0.3084265;-3.2654514;-2.3288136;-4.0967607;-5.4564524;-5.960461;-6.4618583;-4.6225314;-5.257112;-4.6590915;-1.6994556;0.8414791;3.3824139;-2.528154;-1.1954468;-2.8545842;-2.130344;-5.0838866;-4.8131666;-4.975076;-4.939387;-6.7647853;-5.844687;-4.36661;-3.1313972;-5.3833323;-5.1404676;-2.948596;-0.8716279;-2.235672;0.5054734;-1.096212;0.14770555
-46.75;-27.75;-4.2717276;-3.415174;-4.990745;-1.9518951;-0.79328454;5.8841767;-4.8793235;-0.124755025;-2.4263072;-4.2717276;-4.4440827;-4.592935;-4.339625;-2.6961565;-2.6073675;-2.1982412;-3.4708848;-4.0871854;-3.4177856;-3.083521;-3.5448756;-3.5231137;-2.7936506;-3.150548;-6.189398;-6.5680566;-7.8624625;-10.903923;-10.04911;-8.446555;-9.284828;-10.505243;-11.300862;-8.880925;-7.4611707;-7.38718;-9.429328;-8.590184;-8.790395;-8.095751;-9.688731;-7.493378;-5.771567;-7.5560527;-7.64049;-6.477527;-5.4869194;-4.5633388;-6.2364035;-5.880377;-4.831447;-6.7151685;-7.610023;-7.6857553;-7.163466;-6.325193;-6.359142;-5.7332654;-4.688688;-3.1096354;-4.123746;-5.6070457;-2.477666;0.28698254;-4.0184174;-1.0918597;-1.2868475;-0.4694656;-4.6912994;-2.8589368;-3.5570626;-4.592065;-6.0588255;-5.2719107;-5.725431;-5.569615;-2.1538467;0.52027154;1.3472286;2.5397878;-1.2328776;0.75965387;-1.1780373;1.1209035;-2.145142;0.4219072;-0.08993578;5.326198;2.9445615;1.6614723;0.04324782;-0.34411633;-3.3881893;-2.3296838;-4.0184174;-5.2048836;-6.2694817;-6.3965726;-4.6582212;-5.222293;-5.0011907;-2.4445877;0.74659663;2.420532;-2.4872413;-0.862923;-3.0608883;-2.4202142;-4.5903234;-4.7635493;-5.205754;-4.8558207;-6.608969;-5.806386;-4.562468;-2.680488;-5.7315245;-5.2109766;-2.823247;-2.0415545;-2.8606777;0.7553015;-1.5949978;0.8440905
-46.75;-27.5;-5.034269;-4.1899023;-5.338067;-2.5594912;-1.4948925;5.9529448;-4.3944654;-0.68186295;-2.3340364;-4.1829386;-4.352682;-4.5485406;-4.1193933;-2.6099792;-2.8450089;-2.2661386;-3.295918;-3.7659779;-3.3194213;-2.9094243;-3.3707795;-3.2062588;-3.2001653;-2.8685117;-6.1859155;-6.4801383;-8.1297;-11.206851;-10.15705;-8.768633;-9.494615;-10.869104;-11.309567;-8.956656;-7.753652;-7.631785;-10.041276;-8.861774;-8.863515;-8.213266;-9.458054;-7.1982856;-5.671461;-7.439409;-8.020889;-6.661198;-5.881247;-5.3824615;-6.545424;-5.7828827;-5.791588;-7.227011;-8.046133;-7.499472;-7.172171;-6.413111;-6.1806927;-6.1467443;-4.804462;-3.2445598;-4.0506253;-5.507811;-2.6343522;0.50373244;-4.1899023;-0.87598026;-1.5035971;-0.82723343;-4.538965;-2.6587257;-3.2732854;-4.6495166;-6.371328;-5.3476424;-5.648829;-5.7515454;-3.0347738;0.5011209;1.2305841;2.3378363;-1.5758473;0.5542203;-0.8603116;1.2218794;-2.1503649;0.7274461;-0.37458313;5.5760264;3.1647935;2.4214025;0.45846736;-0.28840554;-3.427361;-2.2260966;-3.9087367;-5.1456904;-6.517569;-6.3852563;-4.6564803;-5.0238233;-5.2484074;-2.9529486;0.08416045;1.0921776;-1.2511576;-2.0650578;-3.324644;-2.6326113;-4.0497546;-4.822742;-5.3876843;-4.925459;-6.487102;-5.947404;-4.3909836;-2.5055213;-6.0466385;-5.267558;-2.4263072;-2.6674309;-3.3733912;0.8536658;-2.0746331;1.4508159
-46.75;-27.25;-5.484308;-4.905438;-5.5234795;-2.942503;-1.4670371;5.7901645;-3.8608603;-1.2407118;-2.293994;-4.1176524;-4.223851;-4.471068;-3.8756585;-2.8188944;-3.037385;-2.307922;-3.1279154;-3.4630504;-3.2428188;-2.7379398;-3.158382;-3.1932015;-3.792963;-2.8084488;-6.1745996;-6.3843856;-8.31076;-11.183348;-10.249321;-9.154256;-9.672193;-11.1380825;-11.130248;-8.949693;-8.091398;-7.8833537;-10.440827;-9.112473;-8.766022;-8.221971;-9.1002865;-6.7586923;-5.634901;-7.341044;-8.193245;-6.7186503;-6.077976;-5.9935393;-6.584596;-5.5217385;-6.35566;-7.6082816;-8.296832;-7.371511;-7.052915;-6.44706;-6.032711;-6.5384603;-4.747881;-3.2645807;-4.0401797;-5.2066245;-2.8806987;0.57598233;-4.408393;-0.8246218;-1.6228532;-0.8994833;-4.195125;-2.457645;-3.0487013;-4.804462;-6.4818797;-5.445136;-5.4581933;-5.8829885;-3.592752;0.20341635;1.2279727;2.2063937;-1.3904346;0.35313916;-0.29885125;1.167039;-2.0929132;0.9494188;-0.42507112;5.5673213;3.1882963;2.646857;0.8675935;-0.18220675;-3.4987402;-1.9440607;-3.760755;-5.1039076;-6.5750203;-6.322581;-4.625143;-4.7827;-5.2048836;-3.2297616;-0.57914627;0.59774435;-0.6896974;-4.283914;-3.416915;-2.7100844;-3.8051496;-4.8035917;-5.517386;-4.94548;-6.4548945;-6.192009;-4.608604;-2.425437;-6.029229;-5.200531;-2.1756086;-2.6787472;-3.6998215;0.57859373;-2.2678795;1.8555896
-46.75;-27.0;-5.6575336;-5.3807206;-5.61488;-3.0782976;-1.1501819;5.682225;-3.5588036;-1.6359104;-2.2565637;-3.990562;-4.0602007;-4.3875017;-3.572731;-3.0452194;-3.1801443;-2.2643976;-2.9094243;-3.2367253;-3.1105056;-2.5203195;-3.020846;-3.378614;-4.1742334;-2.8519726;-6.0448976;-6.273834;-8.52925;-10.970079;-10.322442;-9.4920025;-9.837584;-11.22426;-10.953541;-8.94534;-8.342097;-8.174965;-10.863881;-9.397991;-8.526639;-8.046133;-8.754705;-6.28428;-5.440784;-7.139093;-8.248085;-6.4949365;-6.086681;-6.188527;-6.437485;-5.2440553;-6.624638;-7.9764953;-8.5066185;-7.1991553;-6.827461;-6.371328;-5.8925633;-6.7787137;-4.5990286;-3.219316;-4.0706463;-4.975947;-3.0965781;0.51766014;-4.6643147;-0.9229864;-1.8013018;-0.77674544;-3.9400744;-2.3270726;-2.8345633;-4.9045672;-6.548036;-5.4373016;-5.116965;-5.873413;-3.9783754;-0.34933913;1.1504999;2.3648212;-0.7784864;0.046729803;0.27305484;0.8884851;-2.4028044;0.9868494;-0.34846866;5.308789;3.1351972;2.838363;1.1931535;0.023226738;-3.5770836;-1.7717055;-3.6798005;-5.1256695;-6.526274;-6.245979;-4.4980526;-4.522426;-5.1126122;-3.4465113;-1.1440884;0.54464495;-0.4146253;-5.5356665;-3.4769783;-2.9703584;-3.8042793;-4.771384;-5.7141147;-5.029917;-6.532367;-6.353048;-5.0333986;-2.3827834;-5.6880007;-4.9306817;-2.1399188;-2.3340364;-3.8068905;-0.102122545;-2.2112985;2.0592823
-46.75;-26.75;-5.6575336;-5.652311;-5.6662383;-3.0913548;-0.7419261;5.276581;-3.0547948;-1.7960788;-2.2591748;-3.9052548;-3.8974204;-4.3404956;-3.0957074;-3.2367253;-3.2384663;-2.206946;-2.6204247;-2.9877677;-2.8876624;-2.2487292;-2.9259634;-3.4412885;-4.3422365;-2.8693824;-5.6967053;-6.3782916;-8.775597;-10.745496;-10.365095;-9.736608;-10.106563;-11.20598;-10.793372;-8.947952;-8.544919;-8.468317;-11.244282;-9.7122345;-8.281163;-7.7919536;-8.49095;-5.8864703;-5.195308;-6.8648906;-8.249826;-6.118018;-6.037934;-6.13891;-6.1119246;-5.178769;-6.655976;-8.320335;-8.676362;-7.1225533;-6.561093;-6.1928797;-5.761121;-6.815274;-4.4414716;-3.1427135;-4.192514;-4.8131666;-3.2471714;0.31483793;-4.839281;-1.1815192;-2.0328498;-0.547809;-3.8573785;-2.2643976;-2.582994;-4.8645253;-6.584596;-5.3624406;-4.8122964;-5.7872353;-4.2386494;-0.98740184;0.9398435;2.6642666;0.0005942583;-0.20745075;0.6969792;0.4767475;-2.9921203;0.92069286;-0.23704708;4.942316;3.0107183;3.088191;1.3568039;0.28350067;-3.6153846;-1.6916212;-3.637147;-5.1247993;-6.432262;-6.1075726;-4.344848;-4.2517066;-5.034269;-3.6789298;-1.532323;1.1487589;-0.45118558;-5.245796;-3.6423697;-3.5474873;-3.9983964;-4.752233;-5.9038796;-5.1944375;-6.7552104;-6.5349784;-5.4007416;-2.3627625;-5.222293;-4.490218;-2.2992172;-1.9423198;-3.8399687;-1.0248326;-2.0885606;2.0331678
-46.75;-26.5;-5.580931;-5.5400186;-5.654052;-3.0948372;-0.50776684;4.232874;-2.663949;-1.6185008;-2.353187;-3.9043846;-3.7207131;-4.3892426;-2.5455632;-3.5065746;-3.1958127;-2.215651;-2.2992172;-2.7248826;-2.6770058;-1.998901;-2.9137769;-3.3002706;-4.285655;-2.791039;-5.1709347;-6.756081;-9.108991;-10.5183;-10.3738;-9.894165;-10.4251585;-11.084113;-10.582716;-8.98016;-8.670268;-8.813898;-11.400968;-9.9202795;-8.16626;-7.64136;-8.386492;-5.681907;-4.9820404;-6.590689;-8.102715;-5.6322894;-5.8342414;-5.923901;-5.7332654;-5.388555;-6.4679513;-8.677233;-8.78256;-7.291427;-6.313006;-5.9326057;-5.6845183;-6.6716437;-4.267375;-3.0774274;-4.665185;-4.7217665;-3.398635;-0.13433027;-4.9211063;-1.5497328;-2.3514462;-0.40766132;-3.9244056;-2.2565637;-2.252211;-4.6582212;-6.5811143;-5.204013;-4.574655;-5.670591;-4.3117695;-1.5941273;0.60296726;2.9132242;0.44279873;-0.56260717;0.8823917;0.008428574;-3.6545563;0.8223285;-0.109086394;4.383467;2.9045196;3.2831788;1.3628974;0.47065413;-3.6275716;-1.720347;-3.725936;-5.0925913;-6.3730693;-6.0213947;-4.1559534;-3.9644475;-4.921977;-3.7720714;-1.7029375;2.2046528;-0.46772468;-4.1542125;-3.8155956;-4.2569294;-4.3953357;-4.766161;-5.983964;-5.405094;-7.0433393;-6.9623847;-5.5974703;-2.3801718;-4.8418927;-3.8591194;-2.477666;-1.722088;-3.744216;-1.7125126;-1.9884552;1.791174
-46.75;-26.25;-5.446007;-5.185733;-5.587895;-3.13662;-0.63485706;2.3691735;-1.6872689;-1.2502872;-2.7144365;-4.1106887;-3.6641316;-4.437119;-1.9179462;-3.7651076;-3.02781;-2.112934;-2.0398135;-2.388877;-2.4828887;-1.7899855;-3.0060477;-2.928575;-4.0454025;-2.6273885;-4.626884;-7.392402;-9.493744;-10.358131;-10.396433;-9.900258;-10.745496;-10.965728;-10.363355;-9.068949;-8.723368;-9.183852;-11.460161;-10.018644;-8.183669;-7.5438666;-8.333392;-5.6792955;-4.7739954;-6.277316;-7.9173026;-5.1631002;-5.492142;-5.6827774;-5.5391483;-5.656663;-5.997021;-8.954916;-8.8095455;-7.521234;-6.158931;-5.5617805;-5.6479583;-6.278187;-4.122875;-3.1139874;-5.530443;-4.7931457;-3.7067852;-0.6661943;-4.9515734;-1.9075006;-2.7100844;-0.3502096;-4.1542125;-2.217392;-1.9249102;-4.3561645;-6.544554;-5.014248;-4.42058;-5.254501;-4.2934895;-2.0511298;0.27653682;2.9906971;-0.009851456;-0.9116701;1.0268916;-0.22311938;-4.127228;0.69872016;0.006687641;3.7210307;2.7669835;3.3728385;1.2619215;0.6316931;-3.6380172;-1.669859;-3.8686948;-5.0011907;-6.340862;-5.7985516;-3.9287581;-3.5413938;-4.8114257;-3.7938333;-1.6628953;3.1038597;-0.7750045;-3.1940718;-4.369221;-5.0682178;-4.7940164;-4.797498;-5.871672;-5.734136;-7.0677133;-7.3732524;-5.72369;-2.374949;-4.6573505;-3.2463007;-2.7657952;-1.5923864;-3.55271;-2.0990062;-1.9440607;1.2984817
